tick,player_x,player_y,player_z,player_yaw,player_pitch,on_ground,my_vx,my_vy,my_vz,my_hurt,my_health,target_x,target_y,target_z,target_dist,tgt_vx,tgt_vz,tgt_hurt,tgt_health,out_w,out_a,out_s,out_d,out_sprint,out_jump,out_left_click,out_right_click
211428,505106.99687029637,73.0,3126.7886967628924,-15.833,1.337,1,0.0315,0.0,0.1666,0,40.0,505107.75365168374,73.46283553824445,3129.8694081168833,3.206,0.0294,0.0497,10,32.5,1,0,0,1,1,0,0,0
211429,505106.9936715359,73.0,3126.8674548193053,-19.328,3.29,1,-0.0032,0.0,0.0788,0,40.0,505107.81493445585,73.42314035882963,3130.0483554112557,3.312,0.0613,0.1789,9,32.5,1,0,0,1,0,0,1,1
211430,505106.9372362638,73.0,3127.027498951681,-21.487,2.776,1,-0.0564,0.0,0.16,0,40.0,505107.88703963725,73.49042690588642,3130.2405702741703,3.386,0.0721,0.1922,8,32.5,1,0,0,1,1,0,0,0
211431,505106.8545231201,73.0,3127.2339996624364,-23.749,1.439,1,-0.0827,0.0,0.2065,0,40.0,505107.9591448186,73.5577134529432,3130.4327851370854,3.43,0.0721,0.1922,7,32.5,1,0,0,1,0,0,1,0
211432,505106.76226034504,73.0,3127.4678371511636,-25.291,-0.925,1,-0.0923,0.0,0.2338,0,40.0,505108.0144298791,73.6843089686288,3130.6114400913903,3.452,0.0553,0.1787,6,32.5,1,0,0,1,1,0,0,0
211433,505106.6679616723,73.0,3127.7177856191975,-26.422,-2.467,1,-0.0943,0.0,0.2499,0,40.0,505108.0697149396,73.81090448431439,3130.790095045695,3.473,0.0553,0.1787,5,32.5,1,0,0,1,1,0,1,0
211434,505106.57500205544,73.0,3127.977380876157,-27.759,-4.832,1,-0.093,0.0,0.2596,0,40.0,505108.11939329305,73.85310298954293,3130.91214669713,3.424,0.0497,0.1221,4,32.5,1,0,0,1,1,0,0,0
211435,505106.48562167794,73.0,3128.2431634122845,-31.666,-5.963,1,-0.0894,0.0,0.2658,0,40.0,505108.1690716465,73.89530149477147,3131.034198348565,3.38,0.0497,0.1221,3,32.5,1,0,0,1,1,0,0,0
211436,505106.406856504,73.0,3128.514688793994,-33.414,-5.655,1,-0.0788,0.0,0.2715,0,40.0,505108.19604776433,73.79478432984764,3131.1061322323767,3.248,0.027,0.0719,2,32.5,1,0,0,1,1,0,0,0
211437,505106.354987144,73.0,3128.730906851881,-35.984,-2.056,1,-0.0519,0.0,0.2162,0,40.0,505108.22302388214,73.69426716492382,3131.1780661161883,3.156,0.027,0.0719,1,33.5,1,0,0,1,1,0,0,0
211438,505106.45496429084,73.0,3128.8693337087248,-34.442,0.308,1,0.1,0.0,0.1384,0,40.0,505108.23201592144,73.46284477661588,3131.202044077459,2.969,0.009,0.024,0,33.5,1,1,0,0,1,0,0,0
211439,505106.61540415784,73.0,3128.9385938694077,-32.077,2.056,1,0.1604,0.0,0.0693,0,40.0,505108.24100796075,73.23142238830795,3131.2260220387298,2.816,0.009,0.024,10,32.0,1,1,0,0,1,0,0,0
211440,505106.82959363365,73.0,3129.005596025026,-28.787,1.851,1,0.2142,0.0,0.067,0,40.0,505108.33775530715,73.26886492553864,3131.369431359153,2.817,0.0967,0.1434,9,32.0,1,1,0,0,1,0,0,0
211441,505107.0712734613,73.0,3129.0785103420226,-27.039,1.234,1,0.2417,0.0,0.0729,0,40.0,505108.43450265354,73.30630746276933,3131.5128406795766,2.807,0.0967,0.1434,8,32.0,1,1,0,0,1,0,0,0
211442,505107.32679158286,73.0,3129.1584676202892,-24.366,-0.0,1,0.2555,0.0,0.08,0,40.0,505108.5709184357,73.47503830851288,3131.727310453051,2.894,0.1364,0.2145,7,32.0,1,1,0,0,1,0,0,0
211443,505107.5320854136,73.0,3129.2304581002713,-23.132,-1.131,1,0.2053,0.0,0.072,0,40.0,505108.70733421785,73.64376915425643,3131.941780226525,3.024,0.1364,0.2145,6,32.0,1,1,0,0,1,0,0,0
211444,505107.7647519791,73.0,3129.3181657783625,-20.459,-3.393,1,0.2327,0.0,0.0877,0,40.0,505108.83613947855,73.75209610283763,3132.12785348435,3.1,0.1288,0.1861,5,32.0,1,1,0,0,1,0,0,0
211445,505107.9591161373,73.0,3129.400985420267,-17.889,-4.729,1,0.1944,0.0,0.0828,0,40.0,505108.96494473924,73.86042305141882,3132.3139267421748,3.2,0.1288,0.1861,4,32.0,1,1,0,0,1,0,0,0
211446,505108.13841396524,73.0,3129.487412188906,-13.982,-5.963,1,0.1793,0.0,0.0864,0,40.0,505109.0599631595,73.84444870094588,3132.4488678281164,3.214,0.095,0.1349,3,32.0,1,1,0,0,1,0,1,0
211447,505108.34767847194,73.0,3129.601571364707,-12.543,-4.626,1,0.2093,0.0,0.1142,0,40.0,505109.15498157975,73.82847435047293,3132.583808914058,3.199,0.095,0.1349,2,32.0,1,1,0,0,1,0,0,0
211448,505108.52582000213,73.0,3129.708825642299,-13.16,-1.028,1,0.1781,0.0,0.1073,0,40.0,505109.20748771983,73.65648290031528,3132.6704559427053,3.109,0.0525,0.0866,1,32.0,1,1,0,0,1,0,1,0
211449,505108.7185024159,73.0,3129.7451818173363,-14.496,2.262,1,0.1927,0.0,0.0364,0,40.0,505109.2599938599,73.48449145015763,3132.7571029713527,3.098,0.0525,0.0866,10,30.5,0,1,0,0,0,0,0,0
211450,505108.84756153135,73.0,3129.779128834405,-14.188,2.776,1,0.1291,0.0,0.0339,0,40.0,505109.31916257326,73.43757763343842,3132.879735314235,3.167,0.0592,0.1226,9,30.5,1,1,0,0,0,0,1,1
211451,505109.02960032807,73.0,3129.86429155188,-12.029,1.439,1,0.182,0.0,0.0852,0,40.0,505109.3783312866,73.39066381671921,3133.0023676571172,3.181,0.0592,0.1226,8,30.5,1,1,0,0,0,0,0,0
211452,505109.23793340125,73.0,3129.981653327565,-6.786,-0.617,1,0.2083,0.0,0.1174,0,40.0,505109.4188875244,73.5312758778128,3133.126578438078,3.195,0.0406,0.1242,7,30.5,1,1,0,0,0,0,1,0
211453,505109.45378241537,73.0,3130.126167015526,-2.467,-2.776,1,0.2158,0.0,0.1445,0,40.0,505109.4594437622,73.6718879389064,3133.250789219039,3.196,0.0406,0.1242,6,30.5,1,1,0,0,1,0,0,0
211454,505109.6202745309,73.0,3130.2613955767306,-0.206,-3.393,1,0.1665,0.0,0.1352,0,40.0,505109.4833791748,73.77084195927092,3133.3234428126925,3.161,0.0239,0.0727,5,30.5,1,1,0,0,1,0,1,0
211455,505109.76702226035,73.0,3130.3973373258195,1.234,-4.215,1,0.1467,0.0,0.1359,0,40.0,505109.50731458736,73.86979597963546,3133.3960964063463,3.133,0.0239,0.0727,4,30.5,1,1,0,0,1,0,1,0
211456,505109.93707521656,73.0,3130.5654381744125,3.598,-3.907,1,0.1701,0.0,0.1681,0,40.0,505109.51529305824,73.85069731975697,3133.4203142708975,3.009,0.008,0.0242,3,30.5,1,1,0,0,1,0,0,0
211457,505110.07889860554,73.0,3130.717895734982,9.047,-3.187,1,0.1418,0.0,0.1525,0,40.0,505109.5232715291,73.8315986598785,3133.4445321354488,2.904,0.008,0.0242,2,31.5,1,1,0,0,1,0,1,0
211458,505110.23281077377,73.0,3130.9062628509564,12.235,-1.131,1,0.1539,0.0,0.1884,0,40.0,505109.5259310194,73.65856577325233,3133.4317714236327,2.704,0.0027,-0.0128,1,31.5,1,1,0,0,1,0,0,0
211459,505110.173938133,73.0,3131.038361933707,10.692,3.907,1,-0.0589,0.0,0.1321,0,40.0,505109.52859050967,73.48553288662617,3133.4190107118166,2.514,0.0027,-0.0128,10,30.0,1,0,0,1,1,0,1,0
211460,505110.0454769722,73.0,3131.09240236409,7.608,5.346,1,-0.1285,0.0,0.054,0,40.0,505109.5190603398,73.43827192441745,3133.643923807878,2.642,-0.0095,0.2249,9,30.0,0,0,0,1,0,0,0,0
211461,505109.9533292951,73.0,3131.1387599496334,5.038,4.626,1,-0.0921,0.0,0.0464,0,40.0,505109.5095301699,73.39101096220872,3133.868836903939,2.793,-0.0095,0.2249,8,30.0,1,0,0,1,0,0,1,1
211462,505109.80341666285,73.0,3131.247616588522,3.701,3.187,1,-0.1499,0.0,0.1089,0,40.0,505109.48552011326,73.53150730813915,3134.1729746026263,2.99,-0.024,0.3041,7,30.0,1,0,0,1,1,0,0,0
211463,505109.656653827,73.0,3131.369092876106,2.159,1.234,1,-0.1468,0.0,0.1215,0,40.0,505109.46151005663,73.67200365406958,3134.4771123013134,3.186,-0.024,0.3041,6,30.0,1,0,0,1,0,0,1,0
211464,505109.4812762758,73.0,3131.523897040111,0.0,-1.953,1,-0.1754,0.0,0.1548,0,40.0,505109.4375,73.8125,3134.78125,3.357,-0.024,0.3041,5,30.0,1,0,0,1,0,0,0,0
211465,505109.293596259,73.0,3131.700343986171,-5.243,-4.01,1,-0.1877,0.0,0.1764,0,40.0,505109.4270833333,73.86458333333333,3134.9479166666665,3.363,-0.0104,0.1667,4,30.0,1,0,0,1,1,0,0,0
211466,505109.1078963741,73.0,3131.8965270178646,-7.3,-5.141,1,-0.1857,0.0,0.1962,0,40.0,505109.4201388889,73.84722222222221,3135.1631944444443,3.389,-0.0069,0.2153,3,30.0,1,0,0,1,1,0,0,0
211467,505108.9675714811,73.0,3132.063630572795,-10.075,-4.832,1,-0.1403,0.0,0.1671,0,40.0,505109.41319444444,73.82986111111111,3135.378472222222,3.446,-0.0069,0.2153,2,30.0,1,0,0,1,1,0,0,0
211468,505108.8164501,73.0,3132.2613596395568,-10.384,-4.626,1,-0.1511,0.0,0.1977,0,40.0,505109.4108796296,73.6574074074074,3135.5231481481483,3.38,-0.0023,0.1447,1,30.0,1,0,0,1,1,0,0,0
211469,505108.69309457915,73.0,3132.433080645237,-12.44,-2.982,1,-0.1234,0.0,0.1717,0,40.0,505109.40856481483,73.4849537037037,3135.667824074074,3.348,-0.0023,0.1447,10,28.5,1,0,0,1,1,0,0,0
211470,505108.7214266798,73.0,3132.5058086642703,-13.468,-1.645,1,0.0283,0.0,0.0727,0,40.0,505109.4182098766,73.43788580246913,3135.8618827160494,3.456,0.0096,0.1941,9,28.5,0,1,0,0,0,0,0,0
211471,505108.83217419713,73.0,3132.522728240075,-13.16,0.514,1,0.1107,0.0,0.0169,0,40.0,505109.4278549383,73.39081790123456,3136.055941358025,3.604,0.0096,0.1941,8,28.5,0,1,0,0,0,0,0,0
211472,505109.00297144015,73.0,3132.6006395229924,-8.842,0.103,1,0.1708,0.0,0.0779,0,40.0,505109.4414866255,73.53137860082303,3136.23521090535,3.699,0.0136,0.1793,7,28.5,1,1,0,0,0,0,0,0
211473,505109.20109525457,73.0,3132.7199561815187,-4.318,-0.411,1,0.1981,0.0,0.1193,0,40.0,505109.45511831273,73.67193930041151,3136.414480452675,3.764,0.0136,0.1793,6,28.5,1,1,0,0,1,0,0,0
211474,505109.40782744053,73.0,3132.8698537444047,-0.411,-1.645,1,0.2067,0.0,0.1499,0,40.0,505109.47007887514,73.77087620027434,3136.5471536351165,3.758,0.015,0.1327,5,28.5,1,1,0,0,1,0,0,0
211475,505109.6131884166,73.0,3133.043054950079,2.982,-2.776,1,0.2054,0.0,0.1732,0,40.0,505109.48503943754,73.86981310013718,3136.679826817558,3.742,0.015,0.1327,4,28.5,1,1,0,0,1,0,0,0
211476,505109.8124703133,73.0,3133.234080256042,6.477,-4.729,1,0.1993,0.0,0.191,0,40.0,505109.4900262917,73.85070873342478,3136.7553012117055,3.637,0.005,0.0755,3,28.5,1,1,0,0,1,0,0,0
211477,505110.0023541706,73.0,3133.4400003942674,8.842,-5.552,1,0.1899,0.0,0.2059,0,40.0,505109.49501314585,73.83160436671238,3136.830775605853,3.528,0.005,0.0755,2,29.5,1,1,0,0,1,0,0,0
211478,505110.1828295133,73.0,3133.6573229630603,10.795,-5.552,1,0.1805,0.0,0.2173,0,40.0,505109.49667543056,73.65856957780825,3136.8559337372353,3.337,0.0017,0.0252,1,29.5,1,1,0,0,1,0,1,0
211479,505110.35458496364,73.0,3133.883402810491,12.954,-4.626,1,0.1718,0.0,0.2261,0,40.0,505109.4983377153,73.48553478890412,3136.8810918686177,3.155,0.0017,0.0252,0,29.5,1,1,0,0,1,0,0,0
211480,505110.38236681715,73.0,3134.0816412390463,14.908,-2.776,1,0.0278,0.0,0.1982,0,40.0,505109.4884751435,73.32368985926941,3136.8269779124116,2.905,-0.0099,-0.0541,0,29.5,1,0,0,0,1,0,1,0
211481,505110.3028104523,73.0,3134.164757266067,15.422,-1.439,1,-0.0796,0.0,0.0831,0,40.0,505109.4786125717,73.1618449296347,3136.7728639562056,2.74,-0.0099,-0.0541,0,29.5,0,0,0,1,0,0,0,0
211482,505110.16488264315,73.0,3134.1841456902935,11.309,1.337,1,-0.1379,0.0,0.0194,0,40.0,505109.49615838117,73.10789661975646,3136.5985759708037,2.508,0.0175,-0.1743,10,28.0,0,0,0,1,0,0,1,0
211483,505109.981483024,73.0,3134.2669558815155,6.271,3.084,1,-0.1834,0.0,0.0828,0,40.0,505109.4036889208,73.18651441317097,3136.7115506472023,2.519,-0.0925,0.113,9,28.0,1,0,0,1,0,0,0,0
211484,505109.7799757258,73.0,3134.3935575623946,2.879,3.701,1,-0.2015,0.0,0.1266,0,40.0,505109.3003759472,73.33267627544731,3136.901450431468,2.575,-0.1033,0.1899,8,28.0,1,0,0,1,1,0,1,0
211485,505109.57362910395,73.0,3134.549984728264,0.411,1.645,1,-0.2063,0.0,0.1564,0,40.0,505109.19706297363,73.47883813772366,3137.091350215734,2.613,-0.1033,0.1899,7,28.0,1,0,0,1,1,0,0,0
211486,505109.4135437773,73.0,3134.692588376613,-0.925,-0.822,1,-0.1601,0.0,0.1426,0,40.0,505109.0792919824,73.6317254251491,3137.331733477156,2.734,-0.1178,0.2404,6,28.0,1,0,0,1,1,0,1,0
211487,505109.2356364366,73.0,3134.863770794411,-2.159,-4.215,1,-0.1779,0.0,0.1712,0,40.0,505108.9615209912,73.78461271257456,3137.572116738578,2.833,-0.1178,0.2404,5,28.0,1,0,0,1,1,0,0,0
211488,505109.08888117166,73.0,3135.0150899045857,-1.131,-6.169,1,-0.1468,0.0,0.1513,0,40.0,505108.8597639941,73.83557514171638,3137.7772444923853,2.895,-0.1018,0.2051,4,28.0,1,0,0,1,1,0,1,0
211489,505108.91853922064,73.0,3135.191307754162,-2.467,-6.066,1,-0.1703,0.0,0.1762,0,40.0,505108.75800699706,73.8865375708582,3137.9823722461924,2.933,-0.1018,0.2051,3,28.0,1,0,0,1,1,0,0,0
211490,505108.7748493195,73.0,3135.344816698677,-5.655,-3.084,1,-0.1437,0.0,0.1535,0,40.0,505108.68242133135,73.78894171390546,3138.1340814974615,2.9,-0.0756,0.1517,2,28.0,1,0,0,1,1,0,1,0
211491,505108.5988813808,73.0,3135.4382382708473,-6.169,-0.514,1,-0.176,0.0,0.0934,0,40.0,505108.60683566565,73.69134585695272,3138.2857907487305,2.93,-0.0756,0.1517,1,28.0,0,0,0,1,0,0,0,0
211492,505108.4212753738,73.0,3135.590477359637,-6.683,3.393,1,-0.1776,0.0,0.1522,0,40.0,505108.56080711045,73.46089723796848,3138.37802716582,2.829,-0.046,0.0922,10,26.5,1,0,0,1,1,0,1,0
211493,505108.24371157144,73.0,3135.77557573273,-6.888,4.01,1,-0.1776,0.0,0.1851,0,40.0,505108.50928807363,73.42184815864566,3138.6374347772135,2.905,-0.0515,0.2594,9,26.5,1,0,0,1,0,0,0,0
211494,505108.06648453453,73.0,3135.978861675287,-9.253,4.01,1,-0.1772,0.0,0.2033,0,40.0,505108.47494204907,73.4895654390971,3138.904123184809,2.994,-0.0343,0.2667,8,26.5,1,0,0,1,1,0,0,0
211495,505107.8937492823,73.0,3136.1953091997184,-11.309,1.028,1,-0.1727,0.0,0.2164,0,40.0,505108.4405960245,73.55728271954855,3139.170811592405,3.076,-0.0343,0.2667,7,26.5,1,0,0,1,1,0,0,0
211496,505107.7649647086,73.0,3136.374280831651,-12.954,-2.467,1,-0.1288,0.0,0.179,0,40.0,505108.418730683,73.68402181303237,3139.41595772827,3.185,-0.0219,0.2451,6,26.5,1,0,0,1,1,0,1,0
211497,505107.6256364561,73.0,3136.5821175643523,-14.188,-5.963,1,-0.1393,0.0,0.2078,0,40.0,505108.39686534146,73.81076090651618,3139.661103864135,3.276,-0.0219,0.2451,5,27.5,1,0,0,1,1,0,0,0
211498,505107.5133648713,73.0,3136.761777397388,-17.992,-7.505,1,-0.1123,0.0,0.1797,0,40.0,505108.37916022766,73.85300727101078,3139.8469859094234,3.316,-0.0177,0.1859,4,27.5,1,0,0,1,1,0,0,0
211499,505107.39294723934,73.0,3136.9755864735066,-20.048,-8.328,1,-0.1204,0.0,0.2138,0,40.0,505108.36145511386,73.89525363550538,3140.032867954712,3.33,-0.0177,0.1859,3,27.5,1,0,0,1,1,0,0,0
211500,505107.2986868179,73.0,3137.16343933261,-24.058,-5.757,1,-0.0943,0.0,0.1879,0,40.0,505108.3451367426,73.79475242367026,3140.146911969808,3.26,-0.0163,0.114,2,27.5,1,0,0,1,1,0,0,0
211501,505107.1783368106,73.0,3137.264830968598,-23.441,-3.701,1,-0.1204,0.0,0.1014,0,40.0,505108.3288183713,73.69425121183514,3140.2609559849043,3.284,-0.0163,0.114,1,27.5,0,0,0,1,0,0,1,0
211502,505107.23342293827,73.0,3137.368035434287,-23.338,-0.617,1,0.0551,0.0,0.1032,0,40.0,505108.3129622475,73.46283414122342,3140.3302206566027,3.187,-0.0159,0.0693,10,26.0,1,1,0,0,1,0,0,0
211503,505107.27720987797,73.0,3137.412086206254,-23.441,1.439,1,0.0438,0.0,0.0441,0,40.0,505108.35447483166,73.42313942748228,3140.532647104402,3.328,0.0415,0.2024,9,26.0,1,1,0,0,0,0,1,1
211504,505107.42191478907,73.0,3137.4839825565514,-21.487,1.337,1,0.1447,0.0,0.0719,0,40.0,505108.4029832211,73.49042628498819,3140.7613480696014,3.456,0.0485,0.2287,8,26.0,1,1,0,0,1,0,0,0
211505,505107.62004028406,73.0,3137.575137449938,-17.581,0.206,1,0.1981,0.0,0.0912,0,40.0,505108.45149161055,73.5577131424941,3140.990049034801,3.559,0.0485,0.2287,7,26.0,1,1,0,0,1,0,1,0
211506,505107.84356725705,73.0,3137.684735358962,-10.898,-2.365,1,0.2235,0.0,0.1096,0,40.0,505108.5,73.625,3141.21875,3.648,0.0485,0.2287,6,26.0,1,1,0,0,1,0,0,0
211507,505108.0731203465,73.0,3137.8176003057742,-5.141,-4.935,1,0.2296,0.0,0.1329,0,40.0,505108.5,73.625,3141.21875,3.484,0.0,0.0,5,26.0,1,1,0,0,1,0,1,0
211508,505108.2981717447,73.0,3137.973524454754,-1.748,-6.786,1,0.2251,0.0,0.1559,0,40.0,505108.5,73.625,3141.21875,3.311,0.0,0.0,4,26.0,1,1,0,0,1,0,0,0
211509,505108.5156092236,73.0,3138.1478608579614,-0.103,-7.094,1,0.2174,0.0,0.1743,0,40.0,505108.53125,73.72916666666667,3141.34375,3.278,0.0312,0.125,3,26.0,1,1,0,0,1,0,0,0
211510,505108.72639454115,73.0,3138.3348309660423,2.982,-6.991,1,0.2108,0.0,0.187,0,40.0,505108.59375,73.68402777777779,3141.5520833333335,3.292,0.0625,0.2083,2,26.0,1,1,0,0,1,0,0,0
211511,505108.88260261,73.0,3138.492539817245,7.505,-5.655,1,0.1562,0.0,0.1577,0,40.0,505108.65625,73.63888888888889,3141.760416666667,3.337,0.0625,0.2083,1,26.0,1,1,0,0,1,0,1,0
211512,505109.04708391766,73.0,3138.6817442946094,12.44,-4.215,1,0.1645,0.0,0.1892,0,40.0,505108.6875,73.42592592592592,3141.840277777778,3.207,0.0312,0.0799,0,26.0,1,1,0,0,1,0,0,0
211513,505108.99145828636,73.0,3138.8137820632287,11.309,-0.925,1,-0.0556,0.0,0.132,0,40.0,505108.71875,73.21296296296296,3141.9201388888887,3.126,0.0312,0.0799,10,24.5,1,0,0,1,1,0,0,0
211514,505108.87711838225,73.0,3138.8379187920646,7.711,0.103,1,-0.1143,0.0,0.0241,0,40.0,505108.71875,73.2565586419753,3142.0613425925926,3.237,0.0,0.1412,9,24.5,0,0,0,1,0,0,1,0
211515,505108.7113508811,73.0,3138.9299724751368,-0.411,0.72,1,-0.1658,0.0,0.0921,0,40.0,505108.71875,73.30015432098764,3142.2025462962965,3.286,0.0,0.1412,8,24.5,1,0,0,1,1,0,0,0
211516,505108.5294846881,73.0,3139.07271898137,-6.169,-0.514,1,-0.1819,0.0,0.1427,0,40.0,505108.71875,73.47093621399176,3142.395447530864,3.361,0.0,0.1929,7,24.5,1,0,0,1,0,0,0,0
211517,505108.3486582338,73.0,3139.2518894872865,-9.15,-2.262,1,-0.1808,0.0,0.1792,0,40.0,505108.71875,73.64171810699588,3142.588348765432,3.418,0.0,0.1929,6,25.5,1,0,0,1,1,0,0,0
211518,505108.1737957835,73.0,3139.4550534994055,-9.561,-4.935,1,-0.1749,0.0,0.2032,0,40.0,505108.71875,73.75072873799725,3142.756815843621,3.43,0.0,0.1685,5,25.5,1,0,0,1,1,0,0,0
211519,505108.0410284026,73.0,3139.6274113739737,-11.72,-6.58,1,-0.1328,0.0,0.1724,0,40.0,505108.71875,73.85973936899862,3142.9252829218103,3.475,0.0,0.1685,4,25.5,1,0,0,1,1,0,0,0
211520,505107.92616951995,73.0,3139.79248893877,-16.038,-7.814,1,-0.1149,0.0,0.1651,0,40.0,505108.71875,73.84399291266574,3143.0335219478734,3.442,0.0,0.1082,3,25.5,1,0,0,1,1,0,1,0
211521,505107.8004625371,73.0,3139.99627857297,-21.899,-7.402,1,-0.1257,0.0,0.2038,0,40.0,505108.71875,73.82824645633286,3143.1417609739365,3.38,0.0,0.1082,2,25.5,1,0,0,1,1,0,0,0
211522,505107.7082979838,73.0,3140.182550611215,-22.824,-6.58,1,-0.0922,0.0,0.1863,0,40.0,505108.71875,73.65633097088858,3143.1986739826243,3.248,0.0,0.0569,1,25.5,1,0,0,1,1,0,1,0
211523,505107.5676677636,73.0,3140.3221743903946,-23.338,-3.598,1,-0.1406,0.0,0.1396,0,40.0,505108.71875,73.48441548544429,3143.255586991312,3.188,0.0,0.0569,10,24.0,0,0,0,1,0,0,0,0
211524,505107.5808379264,73.0,3140.3596596417597,-20.665,-0.617,1,0.0132,0.0,0.0375,0,40.0,505108.7604166667,73.43752699029619,3143.441224660875,3.328,0.0417,0.1856,9,24.0,0,1,0,0,0,0,1,0
211525,505107.7064186959,73.0,3140.433668106405,-16.964,0.206,1,0.1256,0.0,0.074,0,40.0,505108.8020833334,73.3906384951481,3143.6268623304377,3.398,0.0417,0.1856,8,24.0,1,1,0,0,0,0,0,0
211526,505107.8896881778,73.0,3140.5351411139472,-10.898,-1.748,1,0.1833,0.0,0.1015,0,40.0,505108.84722222225,73.5312589967654,3143.8345748869583,3.476,0.0451,0.2077,7,24.0,1,1,0,0,1,0,1,0
211527,505108.0972606746,73.0,3140.6635698640357,-5.449,-4.626,1,0.2076,0.0,0.1284,0,40.0,505108.8923611111,73.67187949838271,3144.042287443479,3.535,0.0451,0.2077,6,24.0,1,1,0,0,1,0,0,0
211528,505108.31069274095,73.0,3140.81661138109,-2.365,-6.169,1,0.2134,0.0,0.153,0,40.0,505108.92824074073,73.77083633225514,3144.215691628986,3.54,0.0359,0.1734,5,24.0,1,1,0,0,1,0,1,0
211529,505108.5227369667,73.0,3140.988351811338,-2.262,-5.86,1,0.212,0.0,0.1717,0,40.0,505108.96412037034,73.86979316612758,3144.389095814493,3.538,0.0359,0.1734,4,24.0,1,1,0,0,1,0,0,0
211530,505108.73388825555,73.0,3141.1704484842526,-1.131,-6.271,1,0.2112,0.0,0.1821,0,40.0,505108.98649691354,73.85069544408505,3144.509397209662,3.455,0.0224,0.1203,3,24.0,1,1,0,0,1,0,1,0
211531,505108.94277447846,73.0,3141.360086846231,-1.028,-6.271,1,0.2089,0.0,0.1896,0,40.0,505109.00887345674,73.83159772204252,3144.629698604831,3.374,0.0224,0.1203,2,24.0,1,1,0,0,1,0,0,0
211532,505109.1046649361,73.0,3141.5125696397467,1.439,-5.552,1,0.1619,0.0,0.1525,0,40.0,505109.0163323045,73.65856514802834,3144.6906324032207,3.247,0.0075,0.0609,1,24.0,1,1,0,0,1,0,1,0
211533,505109.1899305839,73.0,3141.723186865209,1.748,-3.29,1,0.0853,0.0,0.2106,0,40.0,505109.0237911523,73.48553257401417,3144.7515662016103,3.072,0.0075,0.0609,0,24.0,1,0,0,0,1,0,0,0
211534,505109.1199052423,73.0,3141.7893292086715,1.953,-1.953,1,-0.07,0.0,0.0661,0,40.0,505109.0158607682,73.32368838267611,3144.7302108010736,2.96,-0.0079,-0.0214,10,22.5,0,0,0,1,0,0,1,0
211535,505108.98669826187,73.0,3141.9142128376657,-3.496,1.234,1,-0.1332,0.0,0.1249,0,40.0,505109.0105738455,73.33037558845074,3144.8930572007157,2.997,-0.0053,0.1628,9,22.5,1,0,0,1,1,0,0,0
211536,505108.8568048596,73.0,3142.0523716790817,-9.561,3.084,1,-0.1299,0.0,0.1382,0,40.0,505109.00704923033,73.42858372563383,3145.0953714671437,3.077,-0.0035,0.2023,8,22.5,1,0,0,1,0,0,1,0
211537,505108.7104006182,73.0,3142.2336077517243,-11.72,2.365,1,-0.1464,0.0,0.1812,0,40.0,505109.0035246152,73.5267918628169,3145.2976857335716,3.123,-0.0035,0.2023,7,23.5,1,0,0,1,1,0,0,0
211538,505108.5910742996,73.0,3142.4015938145476,-11.823,0.411,1,-0.1193,0.0,0.168,0,40.0,505109.00234974344,73.66369457521127,3145.5109571557146,3.206,-0.0012,0.2133,6,23.5,1,0,0,1,1,0,1,0
211539,505108.4547247911,73.0,3142.60203651484,-11.823,-2.365,1,-0.1363,0.0,0.2004,0,40.0,505109.0011748717,73.80059728760563,3145.7242285778575,3.269,-0.0012,0.2133,5,23.5,1,0,0,1,1,0,0,0
211540,505108.43606016506,73.0,3142.792379499737,-11.823,-4.421,1,-0.0187,0.0,0.1903,0,40.0,505109.01119991444,73.84623152507042,3145.889069051905,3.261,0.01,0.1648,4,23.5,1,0,0,0,1,0,1,0
211541,505108.4518727561,73.0,3143.020984730216,-12.749,-5.243,1,0.0158,0.0,0.2286,0,40.0,505109.0212249572,73.89186576253522,3146.053909525953,3.212,0.01,0.1648,3,23.5,1,0,0,0,1,0,0,0
211542,505108.4851571029,73.0,3143.2200940229973,-13.16,-3.496,1,0.0333,0.0,0.1991,0,40.0,505109.0245666381,73.79249384169015,3146.1609396839685,3.093,0.0033,0.107,2,23.5,1,0,0,0,1,0,1,0
211543,505108.5321964259,73.0,3143.45284996715,-12.132,-0.514,1,0.047,0.0,0.2328,0,40.0,505109.027908319,73.69312192084507,3146.2679698419843,2.941,0.0033,0.107,1,23.5,1,0,0,0,1,0,0,0
211544,505108.65676293964,73.0,3143.5996286748928,-8.43,4.01,1,0.1246,0.0,0.1468,0,40.0,505109.01860554604,73.46208128056338,3146.3140632279897,2.777,-0.0093,0.0461,10,22.0,1,1,0,0,1,0,1,0
211545,505108.85809631064,73.41999998688698,3143.955185562283,-3.598,5.86,0,0.2013,0.42,0.3556,0,40.0,505109.05407036404,73.42263752037559,3146.5322921519933,2.585,0.0355,0.2182,9,22.0,1,1,0,0,1,1,0,0
211546,505108.9435289241,73.7531999805212,3144.088887069909,-0.514,7.197,0,0.0854,0.3332,0.1337,0,40.0,505109.0881302427,73.49009168025039,3146.771528101329,2.699,0.0341,0.2392,8,22.0,1,1,0,0,1,1,1,0
211547,505109.039797609,74.00133597911214,3144.228798434091,-0.411,7.814,0,0.0963,0.2481,0.1399,0,40.0,505109.1221901213,73.55754584012519,3147.0107640506644,2.818,0.0341,0.2392,7,22.0,1,1,0,0,1,1,0,0
